timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced
2018-11-13 02:30:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 02:35:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 02:45:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:50:00,4809,1,0,1,0,0,3,3.0,0,0.0,2,1
2018-11-13 02:55:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 03:00:00,4809,1,0,0,0,1,5,5.0,2,2.0,2,1
2018-11-13 03:05:00,4809,1,0,0,0,1,3,3.0,2,2.0,1,1
2018-11-13 03:10:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 03:15:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 03:20:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 03:25:00,4809,2,1,0,0,0,3,1.5,0,0.0,2,2
2018-11-13 03:30:00,4809,2,1,1,0,0,3,1.5,0,0.0,2,2
2018-11-13 03:35:00,4809,1,0,1,0,0,3,3.0,0,0.0,1,1
2018-11-13 03:40:00,4809,3,2,0,0,0,3,1.0,0,0.0,5,3
2018-11-13 03:45:00,4809,1,0,2,0,0,3,3.0,0,0.0,1,1
2018-11-13 03:50:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 03:55:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 04:00:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 04:05:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 04:10:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 04:15:00,4809,228,227,10,0,0,3,0.013157894736842105,0,0.0,261,228
2018-11-13 04:20:00,4809,1,0,227,0,0,3,3.0,0,0.0,1,1
2018-11-13 04:25:00,4809,229,228,0,0,0,3,0.013100436681222707,0,0.0,285,229
2018-11-13 04:30:00,4809,202,0,55,0,175,9,5.02970297029703,5,2.4603960396039604,312,202
2018-11-13 04:35:00,4809,1,0,201,0,1,3,3.0,3,3.0,3,1
2018-11-13 04:40:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 04:45:00,4809,1,0,1,0,0,3,3.0,0,0.0,3,1
2018-11-13 04:50:00,4809,1,0,0,0,0,3,3.0,0,0.0,1,1
2018-11-13 04:55:00,4809,1,0,0,0,0,3,3.0,0,0.0,3,1
2018-11-13 05:00:00,4809,1,0,0,0,0,3,3.0,0,0.0,2,1
2018-11-13 05:05:00,4809,0,0,2,0,0,0,0.0,0,0.0,1,0
2018-11-13 05:10:00,4809,7,7,0,0,0,0,0.0,0,0.0,20,7
2018-11-13 05:15:00,4809,62,59,4,0,3,8,0.25806451612903225,6,0.1774193548387097,139,62
2018-11-13 05:20:00,4809,13,8,58,0,4,9,2.230769230769231,7,1.5384615384615385,28,13
2018-11-13 05:25:00,4809,7,2,8,0,4,10,4.714285714285714,2,0.7142857142857143,10,7
2018-11-13 05:30:00,4809,60,58,5,0,2,5,0.15,3,0.06666666666666667,108,60
2018-11-13 05:35:00,4809,16,0,44,0,1,5,4.125,1,0.0625,19,16
2018-11-13 05:40:00,4809,1,0,16,0,1,3,3.0,3,3.0,4,1
2018-11-13 05:45:00,4809,2,1,1,0,0,3,1.5,0,0.0,7,2
2018-11-13 05:50:00,4809,65,63,0,0,2,6,0.16923076923076924,5,0.13846153846153847,114,65
2018-11-13 05:55:00,4809,38,0,27,0,38,7,5.078947368421052,5,3.026315789473684,78,38
2018-11-13 06:00:00,4809,49,12,1,0,36,5,3.1020408163265305,5,0.9795918367346939,97,49
2018-11-13 06:05:00,4809,24,19,44,0,2,5,1.0,3,0.16666666666666666,32,24
2018-11-13 06:10:00,4809,1,0,24,0,1,3,3.0,3,3.0,3,1
2018-11-13 06:15:00,4809,20,19,0,0,1,5,0.25,3,0.15,48,20
2018-11-13 06:20:00,4809,21,20,19,0,1,3,0.14285714285714285,3,0.14285714285714285,21,21
2018-11-13 06:25:00,4809,5,4,20,0,1,5,1.0,3,0.6,10,5
2018-11-13 06:30:00,4809,1,0,4,0,1,3,3.0,3,3.0,1,1
2018-11-13 06:35:00,4809,16,15,0,0,0,3,0.1875,0,0.0,18,16
2018-11-13 06:40:00,4809,1,0,15,0,0,3,3.0,0,0.0,1,1
2018-11-13 06:45:00,4809,1,0,0,0,1,5,5.0,2,2.0,2,1
2018-11-13 06:50:00,4809,31,30,1,0,1,5,0.16129032258064516,3,0.0967741935483871,60,31
2018-11-13 06:55:00,4809,2,1,30,0,1,3,1.5,3,1.5,4,2
2018-11-13 07:00:00,4809,0,0,2,0,0,0,0.0,0,0.0,0,0
