timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced,anomaly_status
2018-07-30 07:15:00,58224,3,1,141,0,2,6,3.6666666666666665,3,1.3333333333333333,850,3,no anomalies detected
2018-07-30 07:20:00,58224,1,0,119,0,1,5,5.0,2,2.0,604,1,no anomalies detected
2018-07-30 07:25:00,58224,1,0,113,0,1,5,5.0,2,2.0,556,1,no anomalies detected
2018-07-30 07:30:00,58224,5,5,121,0,0,0,0.0,0,0.0,1189,5,no anomalies detected
2018-07-30 07:35:00,58224,1,1,82,0,0,0,0.0,0,0.0,471,1,no anomalies detected
2018-07-30 07:40:00,58224,1,0,118,0,1,10,10.0,7,7.0,484,1,"anomaly detected at 2018-07-30 07:40:00 due to high value of max_path_length=10, avg_path_length=10.0, avg_edit_distance=7.0"
2018-07-30 07:45:00,58224,4,3,67,0,1,5,1.25,7,1.75,468,4,"anomaly detected at 2018-07-30 07:45:00 due to high value of avg_path_length=1.25, avg_edit_distance=1.75"
2018-07-30 07:50:00,58224,23,22,103,0,1,15,0.6521739130434783,13,0.5652173913043478,4255,23,anomaly detected at 2018-07-30 07:50:00 due to high value of max_path_length=15
2018-07-30 07:55:00,58224,19,0,155,0,19,6,5.947368421052632,13,3.526315789473684,672,19,no anomalies detected
2018-07-30 08:00:00,58224,1,0,101,0,1,5,5.0,2,2.0,429,1,anomaly detected at 2018-07-30 08:00:00 due to high value of max_edit_distance=2
2018-07-30 08:05:00,58224,1,0,106,0,1,7,7.0,4,4.0,527,1,no anomalies detected
2018-07-30 08:10:00,58224,438,437,151,0,1,6,0.0136986301369863,4,0.0091324200913242,2917,438,"anomaly detected at 2018-07-30 08:10:00 due to high value of num_routes=438, num_new_routes=437, num_unique_prefixes_announced=438"
2018-07-30 08:15:00,58224,23,0,490,0,23,6,4.782608695652174,5,4.043478260869565,1943,23,"anomaly detected at 2018-07-30 08:15:00 due to high value of num_routes=23, num_unique_prefixes_announced=23"
2018-07-30 08:20:00,58224,4,3,115,0,1,5,1.25,2,0.5,524,4,no anomalies detected
2018-07-30 08:25:00,58224,1,0,72,0,1,5,5.0,2,2.0,362,1,no anomalies detected
2018-07-30 08:30:00,58224,1,0,101,0,1,5,5.0,2,2.0,496,1,no anomalies detected
2018-07-30 08:35:00,58224,157,156,80,0,1,5,0.0318471337579617,2,0.0127388535031847,580,157,"anomaly detected at 2018-07-30 08:35:00 due to high value of num_routes=157, num_new_routes=156, num_unique_prefixes_announced=157"
2018-07-30 08:40:00,58224,1,0,260,0,1,5,5.0,2,2.0,563,1,"anomaly detected at 2018-07-30 08:40:00 due to high value of num_routes=1, num_unique_prefixes_announced=1"
2018-07-30 08:45:00,58224,37,36,113,0,1,6,0.1621621621621621,3,0.081081081081081,3026,37,no anomalies detected
2018-07-30 08:50:00,58224,124,109,2457,0,15,10,1.0564516129032258,4,0.4032258064516129,23034,124,"anomaly detected at 2018-07-30 08:50:00 due to high value of num_withdrawals=2457, num_announcements=23034"
2018-07-30 08:55:00,58224,119,0,214,0,119,10,5.823529411764706,7,2.4285714285714284,4845,119,"anomaly detected at 2018-07-30 08:55:00 due to high value of num_withdrawals=214, num_route_changes=119"
2018-07-30 09:00:00,58224,33,31,276,0,2,9,0.4242424242424242,5,0.1818181818181818,4375,33,anomaly detected at 2018-07-30 09:00:00 due to high value of num_route_changes=2
2018-07-30 09:05:00,58224,19,17,133,0,2,8,0.7368421052631579,3,0.3157894736842105,538,19,no anomalies detected
2018-07-30 09:10:00,58224,19,1,115,0,18,16,10.0,4,3.263157894736842,1953,19,anomaly detected at 2018-07-30 09:10:00 due to high value of avg_path_length=10.0
2018-07-30 09:15:00,58224,78,60,123,0,18,17,2.5,3,0.6282051282051282,1406,78,anomaly detected at 2018-07-30 09:15:00 due to high value of avg_path_length=2.5
2018-07-30 09:20:00,58224,112,47,144,0,64,5,2.5,14,5.616071428571429,1025,112,"anomaly detected at 2018-07-30 09:20:00 due to high value of max_path_length=5, max_edit_distance=14"
2018-07-30 09:25:00,58224,92,50,171,0,42,5,2.282608695652174,4,0.5760869565217391,531,92,anomaly detected at 2018-07-30 09:25:00 due to high value of max_edit_distance=4
2018-07-30 09:30:00,58224,127,124,165,0,3,5,0.1181102362204724,1,0.0236220472440944,1211,127,no anomalies detected
2018-07-30 09:35:00,58224,2,1,229,0,1,6,3.0,4,2.0,764,2,no anomalies detected
2018-07-30 09:40:00,58224,172,170,130,0,1,7,0.0813953488372093,5,0.0290697674418604,1824,172,"anomaly detected at 2018-07-30 09:40:00 due to high value of num_routes=172, num_new_routes=170, num_unique_prefixes_announced=172"
