timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced
2018-07-30 20:40:00,58224,1,1,83,0,0,0,0.0,0,0.0,370,1
2018-07-30 20:45:00,58224,3,2,0,0,1,5,1.6666666666666667,2,0.6666666666666666,66,3
2018-07-30 20:50:00,58224,1,0,111,0,1,5,5.0,2,2.0,564,1
2018-07-30 20:55:00,58224,1,0,111,0,1,5,5.0,2,2.0,496,1
2018-07-30 21:00:00,58224,25,25,96,0,0,0,0.0,0,0.0,1228,25
2018-07-30 21:05:00,58224,1,1,121,0,0,0,0.0,0,0.0,522,1
2018-07-30 21:10:00,58224,178,177,214,0,1,5,0.028089887640449437,2,0.011235955056179775,5355,178
2018-07-30 21:15:00,58224,5,1,199,0,4,9,6.4,3,2.2,154,5
2018-07-30 21:20:00,58224,1,0,114,0,1,5,5.0,2,2.0,1217,1
2018-07-30 21:25:00,58224,6,5,129,0,1,5,0.8333333333333334,2,0.3333333333333333,588,6
2018-07-30 21:30:00,58224,20,19,88,0,1,5,0.25,2,0.1,427,20
2018-07-30 21:35:00,58224,1,0,97,0,1,5,5.0,2,2.0,431,1
2018-07-30 21:40:00,58224,6,5,94,0,1,5,0.8333333333333334,2,0.3333333333333333,444,6
2018-07-30 21:45:00,58224,3,0,137,0,3,7,6.333333333333333,2,2.0,340,3
2018-07-30 21:50:00,58224,6,3,87,0,3,8,3.5,3,1.3333333333333333,459,6
2018-07-30 21:55:00,58224,2,1,112,0,1,7,3.5,4,2.0,501,2
2018-07-30 22:00:00,58224,0,0,2,0,0,0,0.0,0,0.0,0,0
